buy,sell,total_ret,cagr,max_dd,sharpe
1.12,0.75,18439.67,22.26,-84.71,0.57
1.12,0.74,18439.67,22.26,-84.71,0.57
1.12,0.76,18439.67,22.26,-84.71,0.57
1.12,0.73,18439.67,22.26,-84.71,0.57
1.13,0.72,18439.67,22.26,-84.71,0.57
1.13,0.73,18439.67,22.26,-84.71,0.57
1.12,0.72,18439.67,22.26,-84.71,0.57
1.13,0.76,18439.67,22.26,-84.71,0.57
1.14,0.74,18439.67,22.26,-84.71,0.57
1.14,0.76,18439.67,22.26,-84.71,0.57
1.14,0.73,18439.67,22.26,-84.71,0.57
1.14,0.72,18439.67,22.26,-84.71,0.57
1.13,0.74,18439.67,22.26,-84.71,0.57
1.13,0.75,18439.67,22.26,-84.71,0.57
1.14,0.8,18410.02,22.25,-78.79,0.57
1.0,0.8,18307.24,22.22,-79.21,0.57
1.04,0.86,18302.41,22.22,-73.75,0.58
1.17,0.81,18103.17,22.17,-77.75,0.57
1.05,0.87,17917.64,22.12,-73.75,0.58
1.15,0.74,17887.71,22.11,-84.71,0.57
1.16,0.74,17887.71,22.11,-84.71,0.57
1.16,0.72,17887.71,22.11,-84.71,0.57
1.15,0.72,17887.71,22.11,-84.71,0.57
1.15,0.73,17887.71,22.11,-84.71,0.57
1.16,0.73,17887.71,22.11,-84.71,0.57
1.16,0.76,17887.71,22.11,-84.71,0.57
1.15,0.75,17887.71,22.11,-84.71,0.57
1.15,0.76,17887.71,22.11,-84.71,0.57
1.16,0.75,17887.71,22.11,-84.71,0.57
1.16,0.8,17858.93,22.11,-78.79,0.57
1.15,0.8,17858.93,22.11,-78.79,0.57
1.1,0.77,17652.21,22.05,-81.58,0.57
1.17,0.75,17140.73,21.91,-84.71,0.57
1.17,0.73,17140.73,21.91,-84.71,0.57
1.17,0.72,17140.73,21.91,-84.71,0.57
1.17,0.76,17140.73,21.91,-84.71,0.57
1.17,0.74,17140.73,21.91,-84.71,0.57
1.17,0.8,17113.15,21.91,-78.79,0.57
1.11,0.78,16999.15,21.88,-81.12,0.57
1.11,0.79,16999.15,21.88,-81.12,0.57
1.07,0.84,16726.38,21.8,-78.67,0.57
1.04,0.89,16634.08,21.77,-70.94,0.57
1.14,0.71,16530.39,21.74,-86.29,0.56
1.13,0.71,16530.39,21.74,-86.29,0.56
1.12,0.71,16530.39,21.74,-86.29,0.56
1.01,0.88,16466.69,21.73,-71.82,0.57
1.19,0.83,16416.01,21.71,-72.08,0.57
1.01,0.71,16306.64,21.68,-86.64,0.56
1.18,0.83,16266.28,21.67,-75.5,0.57
1.11,0.77,16095.3,21.62,-81.12,0.56
1.16,0.71,16035.27,21.6,-86.29,0.56
1.15,0.71,16035.27,21.6,-86.29,0.56
1.02,0.86,15901.25,21.56,-71.82,0.57
1.01,0.85,15628.73,21.48,-75.57,0.56
1.19,0.82,15625.54,21.48,-72.08,0.57
1.02,0.89,15450.36,21.43,-69.65,0.57
1.18,0.75,15413.54,21.42,-84.71,0.56
1.18,0.76,15413.54,21.42,-84.71,0.56
1.18,0.74,15413.54,21.42,-84.71,0.56
1.18,0.73,15413.54,21.42,-84.71,0.56
1.18,0.72,15413.54,21.42,-84.71,0.56
1.17,0.71,15365.22,21.41,-86.29,0.56
1.05,0.86,15340.58,21.4,-73.75,0.57
1.06,0.85,15148.48,21.34,-76.27,0.56
1.0,0.84,14798.13,21.23,-75.98,0.56
1.18,0.82,14760.5,21.22,-77.75,0.56
1.19,0.81,14718.69,21.21,-73.69,0.56
1.04,1.0,14673.73,21.19,-58.42,0.6
1.01,0.87,14404.78,21.11,-71.82,0.56
1.19,0.8,14259.16,21.06,-73.9,0.56
1.12,0.79,14193.44,21.04,-81.12,0.55
1.13,0.79,14193.44,21.04,-81.12,0.55
1.13,0.78,14193.44,21.04,-81.12,0.55
1.12,0.78,14193.44,21.04,-81.12,0.55
1.05,0.89,13940.76,20.95,-70.94,0.56
1.08,0.84,13909.43,20.94,-82.24,0.55
1.18,0.81,13903.54,20.94,-77.75,0.55
1.04,0.99,13891.02,20.94,-56.58,0.59
1.18,0.71,13815.9,20.91,-86.29,0.55
1.12,0.77,13437.9,20.78,-81.12,0.55
1.13,0.77,13437.9,20.78,-81.12,0.55
1.02,0.99,13259.62,20.72,-55.74,0.58
1.14,0.78,13231.69,20.71,-81.12,0.55
1.14,0.79,13231.69,20.71,-81.12,0.55
1.05,1.0,13222.71,20.71,-57.66,0.59
1.0,0.79,13157.66,20.69,-81.49,0.55
1.18,0.8,13141.93,20.68,-78.79,0.55
1.15,0.79,12834.78,20.57,-81.12,0.55
1.15,0.78,12834.78,20.57,-81.12,0.55
1.16,0.79,12834.78,20.57,-81.12,0.55
1.16,0.78,12834.78,20.57,-81.12,0.55
1.0,0.78,12783.92,20.56,-81.49,0.55
1.01,0.94,12676.1,20.52,-63.53,0.56
1.03,1.0,12666.82,20.51,-63.07,0.58
1.01,0.99,12636.67,20.5,-56.72,0.57
1.14,0.77,12526.98,20.46,-81.12,0.54
1.09,0.84,12301.76,20.38,-83.3,0.54
1.17,0.79,12297.63,20.38,-81.12,0.54
1.17,0.78,12297.63,20.38,-81.12,0.54
1.03,0.99,12277.42,20.37,-57.71,0.57
1.15,0.77,12151.05,20.32,-81.12,0.54
1.16,0.77,12151.05,20.32,-81.12,0.54
1.07,0.85,12149.98,20.32,-78.67,0.55
1.01,0.89,12083.13,20.3,-69.72,0.55
1.02,1.0,11869.45,20.21,-66.0,0.57
1.17,0.77,11642.3,20.13,-81.12,0.54
1.06,0.88,11492.78,20.07,-73.75,0.54
1.02,0.98,11474.81,20.06,-58.5,0.56
1.04,0.98,11377.32,20.02,-61.57,0.57
1.01,0.86,11262.64,19.97,-75.57,0.54
1.0,0.99,10917.97,19.83,-59.08,0.56
1.03,0.98,10900.02,19.82,-60.44,0.56
1.19,0.79,10899.36,19.82,-78.88,0.54
1.19,0.78,10899.36,19.82,-78.88,0.54
1.06,0.87,10840.02,19.8,-73.75,0.54
1.05,0.99,10796.24,19.78,-55.53,0.57
1.01,0.98,10751.79,19.76,-57.39,0.55
1.02,0.94,10586.64,19.69,-63.53,0.54
1.1,0.84,10565.93,19.68,-79.69,0.53
1.01,0.93,10430.05,19.62,-64.1,0.54
1.0,0.94,10410.04,19.61,-63.53,0.54
1.19,0.77,10317.94,19.57,-80.0,0.53
1.08,0.85,10099.17,19.48,-82.24,0.53
1.01,1.0,10085.11,19.47,-68.46,0.56
1.0,0.98,9904.61,19.39,-57.47,0.55
1.0,0.88,9904.49,19.39,-76.99,0.53
1.01,0.92,9821.73,19.35,-69.89,0.53
1.02,0.97,9818.87,19.35,-63.53,0.54
1.03,0.94,9703.24,19.29,-63.52,0.54
1.0,0.97,9514.81,19.21,-63.53,0.54
1.11,0.84,9439.35,19.17,-79.69,0.52
1.18,0.79,9437.39,19.17,-81.12,0.52
1.18,0.78,9437.39,19.17,-81.12,0.52
1.04,0.94,9416.46,19.16,-63.52,0.54
1.06,0.86,9275.27,19.09,-73.75,0.53
1.01,0.97,8949.65,18.93,-63.53,0.53
1.18,0.77,8933.25,18.92,-81.12,0.52
1.03,0.97,8877.77,18.89,-63.52,0.54
1.02,0.92,8762.18,18.83,-66.18,0.52
1.02,0.93,8737.14,18.82,-63.53,0.53
1.03,0.9,8605.35,18.75,-63.52,0.52
1.0,0.93,8583.95,18.74,-65.69,0.52
1.01,0.9,8575.22,18.73,-66.75,0.52
1.0,0.77,8572.08,18.73,-81.99,0.52
1.07,0.88,8564.53,18.73,-76.05,0.52
1.05,0.98,8554.33,18.72,-60.27,0.54
1.02,0.9,8504.93,18.7,-63.53,0.52
1.03,0.92,8488.72,18.69,-63.52,0.52
1.09,0.85,8380.1,18.63,-83.3,0.52
1.03,0.93,8177.38,18.52,-63.52,0.52
1.04,0.93,8121.94,18.49,-63.52,0.52
1.07,0.87,8076.65,18.46,-76.05,0.52
1.06,0.89,7983.95,18.41,-70.94,0.51
1.04,0.97,7947.55,18.39,-64.21,0.53
1.12,0.84,7874.08,18.35,-79.69,0.51
1.0,0.87,7869.06,18.35,-78.28,0.51
1.0,0.89,7633.66,18.21,-76.99,0.51
1.13,0.84,7610.58,18.2,-75.5,0.51
1.0,0.76,7574.92,18.18,-85.02,0.51
1.0,0.85,7466.61,18.11,-83.75,0.51
1.0,0.92,7437.59,18.09,-73.48,0.51
1.05,0.94,7385.99,18.06,-63.52,0.51
1.04,0.95,7313.8,18.02,-63.52,0.51
1.1,0.85,7193.17,17.94,-79.69,0.5
1.06,1.0,7186.1,17.94,-56.02,0.53
1.08,0.88,7113.98,17.89,-80.06,0.51
1.0,0.75,7016.25,17.83,-85.76,0.51
1.0,0.74,7016.25,17.83,-85.76,0.51
1.07,0.86,6907.15,17.76,-76.05,0.5
1.04,0.9,6858.69,17.73,-63.62,0.5
1.04,0.92,6765.46,17.67,-63.52,0.5
1.08,0.87,6707.78,17.63,-80.06,0.5
1.0,0.73,6687.5,17.62,-86.42,0.5
1.03,0.95,6632.58,17.58,-63.52,0.5
1.14,0.84,6612.74,17.57,-75.5,0.5
1.01,0.91,6432.92,17.45,-73.61,0.5
1.05,0.93,6405.02,17.43,-63.52,0.5
1.0,0.72,6145.98,17.24,-87.5,0.5
1.15,0.84,6143.12,17.24,-75.5,0.49
1.16,0.84,6143.12,17.24,-75.5,0.49
1.05,0.97,6114.46,17.22,-63.52,0.5
1.13,0.88,6014.63,17.15,-61.77,0.49
1.11,0.85,5965.33,17.11,-79.69,0.49
1.07,0.89,5887.3,17.05,-73.49,0.49
1.1,0.88,5884.02,17.05,-77.6,0.49
1.02,0.91,5856.83,17.03,-70.04,0.49
1.03,0.91,5786.47,16.98,-67.26,0.49
1.08,0.86,5734.06,16.94,-80.06,0.49
1.05,0.95,5731.97,16.93,-63.52,0.49
1.13,0.87,5670.33,16.89,-61.77,0.49
1.0,0.9,5662.68,16.88,-74.73,0.49
1.02,0.95,5577.11,16.81,-65.66,0.49
1.09,0.88,5577.03,16.81,-81.24,0.49
1.1,0.87,5547.08,16.79,-77.6,0.48
1.17,0.84,5536.2,16.78,-75.5,0.48
1.0,0.86,5366.21,16.64,-83.75,0.48
1.01,0.95,5363.3,16.64,-68.77,0.48
1.09,0.87,5257.36,16.55,-81.24,0.48
1.14,0.88,5238.74,16.54,-64.34,0.48
1.07,1.0,5222.31,16.52,-52.77,0.5
1.06,0.99,5213.03,16.52,-54.73,0.5
1.17,0.88,5158.5,16.47,-64.34,0.48
1.05,0.9,5058.86,16.38,-63.62,0.48
1.0,0.95,4991.95,16.33,-65.03,0.48
1.05,0.92,4989.75,16.32,-63.52,0.48
1.14,0.87,4938.13,16.28,-64.34,0.47
1.16,0.88,4907.07,16.25,-64.34,0.47
1.0,0.71,4892.7,16.24,-90.01,0.48
1.15,0.88,4881.53,16.23,-64.34,0.47
1.17,0.87,4862.4,16.21,-64.34,0.47
1.12,0.85,4858.27,16.21,-79.69,0.47
1.13,0.86,4845.0,16.19,-64.97,0.47
1.1,0.86,4739.38,16.1,-77.6,0.47
1.13,0.85,4662.31,16.03,-66.81,0.47
1.02,0.96,4661.14,16.02,-65.66,0.47
1.0,0.91,4656.11,16.02,-77.14,0.47
1.08,0.89,4649.68,16.01,-77.93,0.47
1.16,0.87,4625.13,15.99,-64.34,0.47
1.04,0.91,4605.39,15.97,-67.26,0.47
1.15,0.87,4601.03,15.97,-64.34,0.47
1.11,0.88,4587.22,15.96,-77.43,0.47
1.17,0.89,4550.05,15.92,-61.79,0.47
1.09,0.86,4491.1,15.86,-81.24,0.47
